event,call_index,j,tries,side,extra,dt
rr_cpp,512,512,1,loop,Ratrecon1_total,0.000302
rr_map,512,512,1,loop,Maple_Ratrecon,0.00012
rr_cpp_ext,513,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,513,513,1,loop,Ratrecon1_total,0.000276
rr_map,513,513,1,loop,Maple_Ratrecon,0.000134
rr_cpp_ext,514,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,514,514,1,loop,Ratrecon1_total,0.000283
rr_map,514,514,1,loop,Maple_Ratrecon,9.7e-05
rr_cpp_ext,515,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,515,515,1,loop,Ratrecon1_total,0.000306
rr_map,515,515,1,loop,Maple_Ratrecon,0.000108
rr_cpp_ext,516,"-","-",proc,degU=10;degM=11,3.8e-05
rr_cpp,516,516,1,loop,Ratrecon1_total,0.000329
rr_map,516,516,1,loop,Maple_Ratrecon,0.000108
rr_cpp_ext,517,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,517,517,1,loop,Ratrecon1_total,0.000334
rr_map,517,517,1,loop,Maple_Ratrecon,0.000121
rr_cpp_ext,518,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,518,518,1,loop,Ratrecon1_total,0.000339
rr_map,518,518,1,loop,Maple_Ratrecon,0.000112
rr_cpp_ext,519,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,519,519,1,loop,Ratrecon1_total,0.000346
rr_map,519,519,1,loop,Maple_Ratrecon,0.000112
rr_cpp_ext,520,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,520,520,1,loop,Ratrecon1_total,0.000334
rr_map,520,520,1,loop,Maple_Ratrecon,0.000111
rr_cpp_ext,521,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,521,521,1,loop,Ratrecon1_total,0.000314
rr_map,521,521,1,loop,Maple_Ratrecon,0.000157
rr_cpp_ext,522,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,522,522,1,loop,Ratrecon1_total,0.000324
rr_map,522,522,1,loop,Maple_Ratrecon,0.000131
rr_cpp_ext,523,"-","-",proc,degU=10;degM=11,4.3e-05
rr_cpp,523,523,1,loop,Ratrecon1_total,0.00034
rr_map,523,523,1,loop,Maple_Ratrecon,0.000116
rr_cpp_ext,524,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,524,524,1,loop,Ratrecon1_total,0.000297
rr_map,524,524,1,loop,Maple_Ratrecon,0.00011
rr_cpp_ext,525,"-","-",proc,degU=10;degM=11,4.3e-05
rr_cpp,525,525,1,loop,Ratrecon1_total,0.000339
rr_map,525,525,1,loop,Maple_Ratrecon,0.000115
rr_cpp_ext,526,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,526,526,1,loop,Ratrecon1_total,0.000339
rr_map,526,526,1,loop,Maple_Ratrecon,0.00011
rr_cpp_ext,527,"-","-",proc,degU=10;degM=11,4.7e-05
rr_cpp,527,527,1,loop,Ratrecon1_total,0.000335
rr_map,527,527,1,loop,Maple_Ratrecon,0.000125
rr_cpp_ext,528,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,528,528,1,loop,Ratrecon1_total,0.000291
rr_map,528,528,1,loop,Maple_Ratrecon,0.000113
rr_cpp_ext,529,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,529,529,1,loop,Ratrecon1_total,0.000311
rr_map,529,529,1,loop,Maple_Ratrecon,0.000111
rr_cpp_ext,530,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,530,530,1,loop,Ratrecon1_total,0.000353
rr_map,530,530,1,loop,Maple_Ratrecon,0.000135
rr_cpp_ext,531,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,531,531,1,loop,Ratrecon1_total,0.000367
rr_map,531,531,1,loop,Maple_Ratrecon,0.000136
rr_cpp_ext,532,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,532,532,1,loop,Ratrecon1_total,0.000338
rr_map,532,532,1,loop,Maple_Ratrecon,0.000121
rr_cpp_ext,533,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,533,533,1,loop,Ratrecon1_total,0.000329
rr_map,533,533,1,loop,Maple_Ratrecon,0.000123
rr_cpp_ext,534,"-","-",proc,degU=10;degM=11,3.9e-05
rr_cpp,534,534,1,loop,Ratrecon1_total,0.000644
rr_map,534,534,1,loop,Maple_Ratrecon,0.000169
rr_cpp_ext,535,"-","-",proc,degU=10;degM=11,3.8e-05
rr_cpp,535,535,1,loop,Ratrecon1_total,0.000365
rr_map,535,535,1,loop,Maple_Ratrecon,0.000102
rr_cpp_ext,536,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,536,536,1,loop,Ratrecon1_total,0.000299
rr_map,536,536,1,loop,Maple_Ratrecon,9.3e-05
rr_cpp_ext,537,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,537,537,1,loop,Ratrecon1_total,0.000291
rr_map,537,537,1,loop,Maple_Ratrecon,9.3e-05
rr_cpp_ext,538,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,538,538,1,loop,Ratrecon1_total,0.000318
rr_map,538,538,1,loop,Maple_Ratrecon,9.9e-05
rr_cpp_ext,539,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,539,539,1,loop,Ratrecon1_total,0.000351
rr_map,539,539,1,loop,Maple_Ratrecon,0.0001
rr_cpp_ext,540,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,540,540,1,loop,Ratrecon1_total,0.000298
rr_map,540,540,1,loop,Maple_Ratrecon,0.000118
rr_cpp_ext,541,"-","-",proc,degU=10;degM=11,4.9e-05
rr_cpp,541,541,1,loop,Ratrecon1_total,0.000329
rr_map,541,541,1,loop,Maple_Ratrecon,0.000105
rr_cpp_ext,542,"-","-",proc,degU=10;degM=11,3.9e-05
rr_cpp,542,542,1,loop,Ratrecon1_total,0.000357
rr_map,542,542,1,loop,Maple_Ratrecon,0.000108
rr_cpp_ext,543,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,543,543,1,loop,Ratrecon1_total,0.000323
rr_map,543,543,1,loop,Maple_Ratrecon,0.00011
rr_cpp_ext,544,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,544,544,1,loop,Ratrecon1_total,0.000344
rr_map,544,544,1,loop,Maple_Ratrecon,0.000111
rr_cpp_ext,545,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,545,545,1,loop,Ratrecon1_total,0.000295
rr_map,545,545,1,loop,Maple_Ratrecon,0.000117
rr_cpp_ext,546,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,546,546,1,loop,Ratrecon1_total,0.000288
rr_map,546,546,1,loop,Maple_Ratrecon,0.000125
rr_cpp_ext,547,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,547,547,1,loop,Ratrecon1_total,0.000273
rr_map,547,547,1,loop,Maple_Ratrecon,0.000112
rr_cpp_ext,548,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,548,548,1,loop,Ratrecon1_total,0.000306
rr_map,548,548,1,loop,Maple_Ratrecon,0.000121
rr_cpp_ext,549,"-","-",proc,degU=10;degM=11,4e-05
rr_cpp,549,549,1,loop,Ratrecon1_total,0.000363
rr_map,549,549,1,loop,Maple_Ratrecon,0.000113
rr_cpp_ext,550,"-","-",proc,degU=10;degM=11,3.9e-05
rr_cpp,550,550,1,loop,Ratrecon1_total,0.000312
rr_map,550,550,1,loop,Maple_Ratrecon,0.000131
rr_cpp_ext,551,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,551,551,1,loop,Ratrecon1_total,0.000362
rr_map,551,551,1,loop,Maple_Ratrecon,0.000114
rr_cpp_ext,552,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,552,552,1,loop,Ratrecon1_total,0.000285
rr_map,552,552,1,loop,Maple_Ratrecon,0.000101
rr_cpp_ext,553,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,553,553,1,loop,Ratrecon1_total,0.000327
rr_map,553,553,1,loop,Maple_Ratrecon,0.000102
rr_cpp_ext,554,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,554,554,1,loop,Ratrecon1_total,0.000324
rr_map,554,554,1,loop,Maple_Ratrecon,9.9e-05
rr_cpp_ext,555,"-","-",proc,degU=10;degM=11,2.7e-05
rr_cpp,555,555,1,loop,Ratrecon1_total,0.000254
rr_map,555,555,1,loop,Maple_Ratrecon,0.000105
rr_cpp_ext,556,"-","-",proc,degU=10;degM=11,2.9e-05
rr_cpp,556,556,1,loop,Ratrecon1_total,0.000253
rr_map,556,556,1,loop,Maple_Ratrecon,0.000103
rr_cpp_ext,557,"-","-",proc,degU=10;degM=11,2.5e-05
rr_cpp,557,557,1,loop,Ratrecon1_total,0.000241
rr_map,557,557,1,loop,Maple_Ratrecon,8.7e-05
rr_cpp_ext,558,"-","-",proc,degU=10;degM=11,2.8e-05
rr_cpp,558,558,1,loop,Ratrecon1_total,0.000263
rr_map,558,558,1,loop,Maple_Ratrecon,0.000111
rr_cpp_ext,559,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,559,559,1,loop,Ratrecon1_total,0.000315
rr_map,559,559,1,loop,Maple_Ratrecon,0.000107
rr_cpp_ext,560,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,560,560,1,loop,Ratrecon1_total,0.00029
rr_map,560,560,1,loop,Maple_Ratrecon,0.000136
rr_cpp_ext,561,"-","-",proc,degU=10;degM=11,2.6e-05
rr_cpp,561,561,1,loop,Ratrecon1_total,0.000238
rr_map,561,561,1,loop,Maple_Ratrecon,0.000137
rr_cpp_ext,562,"-","-",proc,degU=10;degM=11,3.7e-05
rr_cpp,562,562,1,loop,Ratrecon1_total,0.000311
rr_map,562,562,1,loop,Maple_Ratrecon,0.000119
rr_cpp_ext,563,"-","-",proc,degU=10;degM=11,4.2e-05
rr_cpp,563,563,1,loop,Ratrecon1_total,0.000347
rr_map,563,563,1,loop,Maple_Ratrecon,0.000124
rr_cpp_ext,564,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,564,564,1,loop,Ratrecon1_total,0.000323
rr_map,564,564,1,loop,Maple_Ratrecon,0.000131
rr_cpp_ext,565,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,565,565,1,loop,Ratrecon1_total,0.000288
rr_map,565,565,1,loop,Maple_Ratrecon,9.7e-05
rr_cpp_ext,566,"-","-",proc,degU=10;degM=11,2.6e-05
rr_cpp,566,566,1,loop,Ratrecon1_total,0.000246
rr_map,566,566,1,loop,Maple_Ratrecon,9.8e-05
rr_cpp_ext,567,"-","-",proc,degU=10;degM=11,2.6e-05
rr_cpp,567,567,1,loop,Ratrecon1_total,0.000254
rr_map,567,567,1,loop,Maple_Ratrecon,9.7e-05
rr_cpp_ext,568,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,568,568,1,loop,Ratrecon1_total,0.000317
rr_map,568,568,1,loop,Maple_Ratrecon,0.000118
rr_cpp_ext,569,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,569,569,1,loop,Ratrecon1_total,0.000321
rr_map,569,569,1,loop,Maple_Ratrecon,0.000118
rr_cpp_ext,570,"-","-",proc,degU=10;degM=11,6.2e-05
rr_cpp,570,570,1,loop,Ratrecon1_total,0.000414
rr_map,570,570,1,loop,Maple_Ratrecon,0.000155
rr_cpp_ext,571,"-","-",proc,degU=10;degM=11,4e-05
rr_cpp,571,571,1,loop,Ratrecon1_total,0.000311
rr_map,571,571,1,loop,Maple_Ratrecon,0.000138
rr_cpp_ext,572,"-","-",proc,degU=10;degM=11,4.1e-05
rr_cpp,572,572,1,loop,Ratrecon1_total,0.000288
rr_map,572,572,1,loop,Maple_Ratrecon,0.00015
rr_cpp_ext,573,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,573,573,1,loop,Ratrecon1_total,0.000307
rr_map,573,573,1,loop,Maple_Ratrecon,0.000106
rr_cpp_ext,574,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,574,574,1,loop,Ratrecon1_total,0.000346
rr_map,574,574,1,loop,Maple_Ratrecon,0.000117
rr_cpp_ext,575,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,575,575,1,loop,Ratrecon1_total,0.000292
rr_map,575,575,1,loop,Maple_Ratrecon,0.00015
rr_cpp_ext,576,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,576,576,1,loop,Ratrecon1_total,0.000283
rr_map,576,576,1,loop,Maple_Ratrecon,0.000156
rr_cpp_ext,577,"-","-",proc,degU=10;degM=11,2.7e-05
rr_cpp,577,577,1,loop,Ratrecon1_total,0.00027
rr_map,577,577,1,loop,Maple_Ratrecon,0.000136
rr_cpp_ext,578,"-","-",proc,degU=10;degM=11,2.6e-05
rr_cpp,578,578,1,loop,Ratrecon1_total,0.000261
rr_map,578,578,1,loop,Maple_Ratrecon,0.000107
rr_cpp_ext,579,"-","-",proc,degU=10;degM=11,2.7e-05
rr_cpp,579,579,1,loop,Ratrecon1_total,0.000246
rr_map,579,579,1,loop,Maple_Ratrecon,0.000104
rr_cpp_ext,580,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,580,580,1,loop,Ratrecon1_total,0.00029
rr_map,580,580,1,loop,Maple_Ratrecon,0.000136
rr_cpp_ext,581,"-","-",proc,degU=10;degM=11,2.5e-05
rr_cpp,581,581,1,loop,Ratrecon1_total,0.000259
rr_map,581,581,1,loop,Maple_Ratrecon,0.000133
rr_cpp_ext,582,"-","-",proc,degU=10;degM=11,2.7e-05
rr_cpp,582,582,1,loop,Ratrecon1_total,0.000248
rr_map,582,582,1,loop,Maple_Ratrecon,0.000109
rr_cpp_ext,583,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,583,583,1,loop,Ratrecon1_total,0.000347
rr_map,583,583,1,loop,Maple_Ratrecon,0.000116
rr_cpp_ext,584,"-","-",proc,degU=10;degM=11,2.9e-05
rr_cpp,584,584,1,loop,Ratrecon1_total,0.00032
rr_map,584,584,1,loop,Maple_Ratrecon,0.000141
rr_cpp_ext,585,"-","-",proc,degU=10;degM=11,2.8e-05
rr_cpp,585,585,1,loop,Ratrecon1_total,0.000276
rr_map,585,585,1,loop,Maple_Ratrecon,0.000144
rr_cpp_ext,586,"-","-",proc,degU=10;degM=11,2.5e-05
rr_cpp,586,586,1,loop,Ratrecon1_total,0.000265
rr_map,586,586,1,loop,Maple_Ratrecon,0.000106
rr_cpp_ext,587,"-","-",proc,degU=10;degM=11,2.8e-05
rr_cpp,587,587,1,loop,Ratrecon1_total,0.000306
rr_map,587,587,1,loop,Maple_Ratrecon,0.000116
rr_cpp_ext,588,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,588,588,1,loop,Ratrecon1_total,0.000343
rr_map,588,588,1,loop,Maple_Ratrecon,0.000149
rr_cpp_ext,589,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,589,589,1,loop,Ratrecon1_total,0.000292
rr_map,589,589,1,loop,Maple_Ratrecon,0.000126
rr_cpp_ext,590,"-","-",proc,degU=10;degM=11,2.8e-05
rr_cpp,590,590,1,loop,Ratrecon1_total,0.000298
rr_map,590,590,1,loop,Maple_Ratrecon,0.000112
rr_cpp_ext,591,"-","-",proc,degU=10;degM=11,2.9e-05
rr_cpp,591,591,1,loop,Ratrecon1_total,0.000278
rr_map,591,591,1,loop,Maple_Ratrecon,0.000139
rr_cpp_ext,592,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,592,592,1,loop,Ratrecon1_total,0.000303
rr_map,592,592,1,loop,Maple_Ratrecon,0.000119
rr_cpp_ext,593,"-","-",proc,degU=10;degM=11,2.9e-05
rr_cpp,593,593,1,loop,Ratrecon1_total,0.000288
rr_map,593,593,1,loop,Maple_Ratrecon,0.000158
rr_cpp_ext,594,"-","-",proc,degU=10;degM=11,2.7e-05
rr_cpp,594,594,1,loop,Ratrecon1_total,0.00027
rr_map,594,594,1,loop,Maple_Ratrecon,0.000136
rr_cpp_ext,595,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,595,595,1,loop,Ratrecon1_total,0.000285
rr_map,595,595,1,loop,Maple_Ratrecon,0.000138
rr_cpp_ext,596,"-","-",proc,degU=10;degM=11,2.7e-05
rr_cpp,596,596,1,loop,Ratrecon1_total,0.000245
rr_map,596,596,1,loop,Maple_Ratrecon,0.000103
rr_cpp_ext,597,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,597,597,1,loop,Ratrecon1_total,0.000344
rr_map,597,597,1,loop,Maple_Ratrecon,0.000132
rr_cpp_ext,598,"-","-",proc,degU=10;degM=11,2.9e-05
rr_cpp,598,598,1,loop,Ratrecon1_total,0.000304
rr_map,598,598,1,loop,Maple_Ratrecon,0.000127
rr_cpp_ext,599,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,599,599,1,loop,Ratrecon1_total,0.000265
rr_map,599,599,1,loop,Maple_Ratrecon,0.000102
rr_cpp_ext,600,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,600,600,1,loop,Ratrecon1_total,0.000272
rr_map,600,600,1,loop,Maple_Ratrecon,0.000112
rr_cpp_ext,601,"-","-",proc,degU=10;degM=11,2.8e-05
rr_cpp,601,601,1,loop,Ratrecon1_total,0.000295
rr_map,601,601,1,loop,Maple_Ratrecon,0.000127
rr_cpp_ext,602,"-","-",proc,degU=10;degM=11,5.1e-05
rr_cpp,602,602,1,loop,Ratrecon1_total,0.000351
rr_map,602,602,1,loop,Maple_Ratrecon,0.000116
rr_cpp_ext,603,"-","-",proc,degU=10;degM=11,2.9e-05
rr_cpp,603,603,1,loop,Ratrecon1_total,0.000294
rr_map,603,603,1,loop,Maple_Ratrecon,0.000127
rr_cpp_ext,604,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,604,604,1,loop,Ratrecon1_total,0.000265
rr_map,604,604,1,loop,Maple_Ratrecon,0.000103
rr_cpp_ext,605,"-","-",proc,degU=10;degM=11,2.9e-05
rr_cpp,605,605,1,loop,Ratrecon1_total,0.000282
rr_map,605,605,1,loop,Maple_Ratrecon,0.000108
rr_cpp_ext,606,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,606,606,1,loop,Ratrecon1_total,0.000296
rr_map,606,606,1,loop,Maple_Ratrecon,0.000111
rr_cpp_ext,607,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,607,607,1,loop,Ratrecon1_total,0.000305
rr_map,607,607,1,loop,Maple_Ratrecon,0.000157
rr_cpp_ext,608,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,608,608,1,loop,Ratrecon1_total,0.000291
rr_map,608,608,1,loop,Maple_Ratrecon,0.000123
rr_cpp_ext,609,"-","-",proc,degU=10;degM=11,2.7e-05
rr_cpp,609,609,1,loop,Ratrecon1_total,0.000247
rr_map,609,609,1,loop,Maple_Ratrecon,0.000129
rr_cpp_ext,610,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,610,610,1,loop,Ratrecon1_total,0.000273
rr_map,610,610,1,loop,Maple_Ratrecon,0.000101
rr_cpp_ext,611,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,611,611,1,loop,Ratrecon1_total,0.000298
rr_map,611,611,1,loop,Maple_Ratrecon,0.000106
rr_cpp_ext,612,"-","-",proc,degU=10;degM=11,2.7e-05
rr_cpp,612,612,1,loop,Ratrecon1_total,0.00027
rr_map,612,612,1,loop,Maple_Ratrecon,0.000122
rr_cpp_ext,613,"-","-",proc,degU=10;degM=11,2.6e-05
rr_cpp,613,613,1,loop,Ratrecon1_total,0.000305
rr_map,613,613,1,loop,Maple_Ratrecon,0.000133
rr_cpp_ext,614,"-","-",proc,degU=10;degM=11,2.5e-05
rr_cpp,614,614,1,loop,Ratrecon1_total,0.000248
rr_map,614,614,1,loop,Maple_Ratrecon,0.000111
rr_cpp_ext,615,"-","-",proc,degU=10;degM=11,2.5e-05
rr_cpp,615,615,1,loop,Ratrecon1_total,0.000256
rr_map,615,615,1,loop,Maple_Ratrecon,0.000147
rr_cpp_ext,616,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,616,616,1,loop,Ratrecon1_total,0.000301
rr_map,616,616,1,loop,Maple_Ratrecon,0.000105
rr_cpp_ext,617,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,617,617,1,loop,Ratrecon1_total,0.000321
rr_map,617,617,1,loop,Maple_Ratrecon,0.000162
rr_cpp_ext,618,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,618,618,1,loop,Ratrecon1_total,0.000298
rr_map,618,618,1,loop,Maple_Ratrecon,0.000143
rr_cpp_ext,619,"-","-",proc,degU=10;degM=11,3.1e-05
rr_cpp,619,619,1,loop,Ratrecon1_total,0.000279
rr_map,619,619,1,loop,Maple_Ratrecon,0.000119
rr_cpp_ext,620,"-","-",proc,degU=10;degM=11,5.3e-05
rr_cpp,620,620,1,loop,Ratrecon1_total,0.000325
rr_map,620,620,1,loop,Maple_Ratrecon,0.000122
rr_cpp_ext,621,"-","-",proc,degU=10;degM=11,4.7e-05
rr_cpp,621,621,1,loop,Ratrecon1_total,0.000338
rr_map,621,621,1,loop,Maple_Ratrecon,0.000139
rr_cpp_ext,622,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,622,622,1,loop,Ratrecon1_total,0.000339
rr_map,622,622,1,loop,Maple_Ratrecon,0.000112
rr_cpp_ext,623,"-","-",proc,degU=10;degM=11,3.2e-05
rr_cpp,623,623,1,loop,Ratrecon1_total,0.000283
rr_map,623,623,1,loop,Maple_Ratrecon,0.0001
rr_cpp_ext,624,"-","-",proc,degU=10;degM=11,2.7e-05
rr_cpp,624,624,1,loop,Ratrecon1_total,0.000271
rr_map,624,624,1,loop,Maple_Ratrecon,9.4e-05
rr_cpp_ext,625,"-","-",proc,degU=10;degM=11,2.9e-05
rr_cpp,625,625,1,loop,Ratrecon1_total,0.000307
rr_map,625,625,1,loop,Maple_Ratrecon,0.000128
rr_cpp_ext,626,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,626,626,1,loop,Ratrecon1_total,0.000391
rr_map,626,626,1,loop,Maple_Ratrecon,0.000157
rr_cpp_ext,627,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,627,627,1,loop,Ratrecon1_total,0.000313
rr_map,627,627,1,loop,Maple_Ratrecon,0.000124
rr_cpp_ext,628,"-","-",proc,degU=10;degM=11,2.7e-05
rr_cpp,628,628,1,loop,Ratrecon1_total,0.000271
rr_map,628,628,1,loop,Maple_Ratrecon,0.000133
rr_cpp_ext,629,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,629,629,1,loop,Ratrecon1_total,0.000286
rr_map,629,629,1,loop,Maple_Ratrecon,0.000123
rr_cpp_ext,630,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,630,630,1,loop,Ratrecon1_total,0.000305
rr_map,630,630,1,loop,Maple_Ratrecon,0.000114
rr_cpp_ext,631,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,631,631,1,loop,Ratrecon1_total,0.000288
rr_map,631,631,1,loop,Maple_Ratrecon,0.000126
rr_cpp_ext,632,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,632,632,1,loop,Ratrecon1_total,0.000335
rr_map,632,632,1,loop,Maple_Ratrecon,0.000115
rr_cpp_ext,633,"-","-",proc,degU=10;degM=11,2.8e-05
rr_cpp,633,633,1,loop,Ratrecon1_total,0.000264
rr_map,633,633,1,loop,Maple_Ratrecon,0.000125
rr_cpp_ext,634,"-","-",proc,degU=10;degM=11,2.6e-05
rr_cpp,634,634,1,loop,Ratrecon1_total,0.000268
rr_map,634,634,1,loop,Maple_Ratrecon,0.000108
rr_cpp_ext,635,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,635,635,1,loop,Ratrecon1_total,0.000376
rr_map,635,635,1,loop,Maple_Ratrecon,0.000109
rr_cpp_ext,636,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,636,636,1,loop,Ratrecon1_total,0.00035
rr_map,636,636,1,loop,Maple_Ratrecon,0.000127
rr_cpp_ext,637,"-","-",proc,degU=10;degM=11,2.9e-05
rr_cpp,637,637,1,loop,Ratrecon1_total,0.000261
rr_map,637,637,1,loop,Maple_Ratrecon,0.000123
rr_cpp_ext,638,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,638,638,1,loop,Ratrecon1_total,0.00031
rr_map,638,638,1,loop,Maple_Ratrecon,0.000106
rr_cpp_ext,639,"-","-",proc,degU=10;degM=11,6.1e-05
rr_cpp,639,639,1,loop,Ratrecon1_total,0.000696
rr_map,639,639,1,loop,Maple_Ratrecon,0.000101
rr_cpp_ext,640,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,640,640,1,loop,Ratrecon1_total,0.00029
rr_map,640,640,1,loop,Maple_Ratrecon,9.5e-05
rr_cpp_ext,641,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,641,641,1,loop,Ratrecon1_total,0.00034
rr_map,641,641,1,loop,Maple_Ratrecon,0.000102
rr_cpp_ext,642,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,642,642,1,loop,Ratrecon1_total,0.000304
rr_map,642,642,1,loop,Maple_Ratrecon,0.000101
rr_cpp_ext,643,"-","-",proc,degU=10;degM=11,3.8e-05
rr_cpp,643,643,1,loop,Ratrecon1_total,0.000366
rr_map,643,643,1,loop,Maple_Ratrecon,0.000108
rr_cpp_ext,644,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,644,644,1,loop,Ratrecon1_total,0.000291
rr_map,644,644,1,loop,Maple_Ratrecon,0.000119
rr_cpp_ext,645,"-","-",proc,degU=10;degM=11,3e-05
rr_cpp,645,645,1,loop,Ratrecon1_total,0.000258
rr_map,645,645,1,loop,Maple_Ratrecon,9.3e-05
rr_cpp_ext,646,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,646,646,1,loop,Ratrecon1_total,0.000306
rr_map,646,646,1,loop,Maple_Ratrecon,0.000114
rr_cpp_ext,647,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,647,647,1,loop,Ratrecon1_total,0.000304
rr_map,647,647,1,loop,Maple_Ratrecon,0.000104
rr_cpp_ext,648,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,648,648,1,loop,Ratrecon1_total,0.000343
rr_map,648,648,1,loop,Maple_Ratrecon,9.7e-05
rr_cpp_ext,649,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,649,649,1,loop,Ratrecon1_total,0.000315
rr_map,649,649,1,loop,Maple_Ratrecon,0.000138
rr_cpp_ext,650,"-","-",proc,degU=10;degM=11,3.4e-05
rr_cpp,650,650,1,loop,Ratrecon1_total,0.000295
rr_map,650,650,1,loop,Maple_Ratrecon,9.8e-05
rr_cpp_ext,651,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,651,651,1,loop,Ratrecon1_total,0.000296
rr_map,651,651,1,loop,Maple_Ratrecon,0.000101
rr_cpp_ext,652,"-","-",proc,degU=10;degM=11,3.5e-05
rr_cpp,652,652,1,loop,Ratrecon1_total,0.000314
rr_map,652,652,1,loop,Maple_Ratrecon,0.000105
rr_cpp_ext,653,"-","-",proc,degU=10;degM=11,3.6e-05
rr_cpp,653,653,1,loop,Ratrecon1_total,0.000366
rr_map,653,653,1,loop,Maple_Ratrecon,0.000119
rr_cpp_ext,654,"-","-",proc,degU=10;degM=11,3.3e-05
rr_cpp,654,654,1,loop,Ratrecon1_total,0.00032
rr_map,654,654,1,loop,Maple_Ratrecon,0.000102
